Date,Latitude,Locations,Longitude
2017-03-03,1.3262638,Jalan Kemaman,103.8502432
2017-03-03,1.3265405,Jalan Kemaman (Kemaman Point),103.8508373
2017-03-03,1.3483565,Tampines Street    11 (Blk 107),103.9481571
2017-03-03,1.346944,Tampines Street    11 (Blk 111),103.947435
2017-03-03,1.304766,Beach Road (Blk 4),103.865086
2017-03-03,1.304865,North Bridge Road    (Blk 8),103.8636609
2017-03-03,1.305223,North Bridge Road    (Blk 467),103.862775
2017-03-03,1.33125,Bedok Reservoir Road (Blk 121),103.909938
2017-03-03,1.332419,Bedok Reservoir Road (Blk 133),103.911764
2017-03-03,1.349461,Lorong Lew Lian (Blk 6),103.877283
2017-03-03,1.3240479,Geylang Bahru (Blk 54),103.8679726
2017-03-03,1.3234976,Geylang Bahru (Blk 57),103.8690119
2017-03-03,1.3416834,Jalan Tiga Ratus,103.9598895
2017-03-03,1.3427917,Meragi Terrace,103.9593535
2017-03-04,1.3268506,Boon Teck Road,103.8500454
2017-03-04,1.3262638,Jalan Kemaman,103.8502432
2017-03-04,1.3265405,Jalan Kemaman (Kemaman Point),103.8508373
2017-03-04,1.358232,Tampines Street    41 (Blk 418),103.947458
2017-03-04,1.35754,Tampines Street    41 (Blk 421),103.947546
2017-03-04,1.357129,Tampines Street    41 (Blk 423),103.947519
2017-03-04,1.357438,Tampines Street    41 (Blk 424),103.948133
2017-03-04,1.3483565,Tampines Street 11    (Blk 107),103.9481571
2017-03-04,1.346944,Tampines Street    11 (Blk 111),103.947435
2017-03-04,1.304766,Beach Road (Blk 4),103.865086
2017-03-04,1.304865,North Bridge Road    (Blk 8),103.8636609
2017-03-04,1.305223,North Bridge Road    (Blk 467),103.862775
2017-03-04,1.3240479,Geylang Bahru (Blk 54),103.8679726
2017-03-04,1.3234976,Geylang Bahru (Blk 57),103.8690119
2017-03-04,1.322958,Geylang Bahru (Blk 61),103.869896
2017-03-04,1.349461,Lorong Lew Lian (Blk 6),103.877283
2017-03-05,1.3268506,Boon Teck Road,103.8500454
2017-03-05,1.3262638,Jalan Kemaman,103.8502432
2017-03-05,1.3265405,Jalan Kemaman (Kemaman Point),103.8508373
2017-03-05,1.358232,Tampines Street    41 (Blk 418),103.947458
2017-03-05,1.35754,Tampines Street    41 (Blk 421),103.947546
2017-03-05,1.357129,Tampines Street    41 (Blk 423),103.947519
2017-03-05,1.357438,Tampines Street    41 (Blk 424),103.948133
2017-03-05,1.3483565,Tampines Street 11    (Blk 107),103.9481571
2017-03-05,1.346944,Tampines Street    11 (Blk 111),103.947435
2017-03-05,1.304766,Beach Road (Blk 4),103.865086
2017-03-05,1.304865,North Bridge Road    (Blk 8),103.8636609
2017-03-05,1.305223,North Bridge Road    (Blk 467),103.862775
2017-03-05,1.3240479,Geylang Bahru (Blk 54),103.8679726
2017-03-05,1.3234976,Geylang Bahru (Blk 57),103.8690119
2017-03-05,1.322958,Geylang Bahru (Blk 61),103.869896
2017-03-05,1.349461,Lorong Lew Lian (Blk 6),103.877283
2017-03-06,1.3268506,Boon Teck Road,103.8500454
2017-03-06,1.3262638,Jalan Kemaman,103.8502432
2017-03-06,1.3265405,Jalan Kemaman (Kemaman Point),103.8508373
2017-03-06,1.358232,Tampines Street    41 (Blk 418),103.947458
2017-03-06,1.35754,Tampines Street    41 (Blk 421),103.947546
2017-03-06,1.357129,Tampines Street    41 (Blk 423),103.947519
2017-03-06,1.357438,Tampines Street    41 (Blk 424),103.948133
2017-03-06,1.3483565,Tampines Street 11    (Blk 107),103.9481571
2017-03-06,1.346944,Tampines Street    11 (Blk 111),103.947435
2017-03-06,1.304766,Beach Road (Blk 4),103.865086
2017-03-06,1.304865,North Bridge Road    (Blk 8),103.8636609
2017-03-06,1.305223,North Bridge Road    (Blk 467),103.862775
2017-03-06,1.3240479,Geylang Bahru (Blk 54),103.8679726
2017-03-06,1.3234976,Geylang Bahru (Blk 57),103.8690119
2017-03-06,1.322958,Geylang Bahru (Blk 61),103.869896
2017-03-06,1.349461,Lorong Lew Lian (Blk 6),103.877283
2017-03-07,1.3268506,Boon Teck Road,103.8500454
2017-03-07,1.3262638,Jalan Kemaman,103.8502432
2017-03-07,1.3265405,Jalan Kemaman (Kemaman Point),103.8508373
2017-03-07,1.358232,Tampines Street    41 (Blk 418),103.947458
2017-03-07,1.35754,Tampines Street    41 (Blk 421),103.947546
2017-03-07,1.357129,Tampines Street    41 (Blk 423),103.947519
2017-03-07,1.357438,Tampines Street    41 (Blk 424),103.948133
2017-03-07,1.3483565,Tampines Street    11 (Blk 107),103.9481571
2017-03-07,1.346944,Tampines Street    11 (Blk 111),103.947435
2017-03-07,1.304766,Beach Road (Blk 4),103.865086
2017-03-07,1.304865,North Bridge Road    (Blk 8),103.8636609
2017-03-07,1.305223,North Bridge Road    (Blk 467),103.862775
2017-03-07,1.3240479,Geylang Bahru (Blk 54),103.8679726
2017-03-07,1.3234976,Geylang Bahru (Blk 57),103.8690119
2017-03-07,1.322958,Geylang Bahru (Blk 61),103.869896
2017-03-07,1.349461,Lorong Lew Lian (Blk 6),103.877283
2017-03-08,1.3268506,Boon Teck Road,103.8500454
2017-03-08,1.3262638,Jalan Kemaman,103.8502432
2017-03-08,1.3265405,Jalan Kemaman (Kemaman Point),103.8508373
2017-03-08,1.358232,Tampines Street    41 (Blk 418),103.947458
2017-03-08,1.35754,Tampines Street    41 (Blk 421),103.947546
2017-03-08,1.357129,Tampines Street    41 (Blk 423),103.947519
2017-03-08,1.357438,Tampines Street    41 (Blk 424),103.948133
2017-03-08,1.3483565,Tampines Street    11 (Blk 107),103.9481571
2017-03-08,1.346944,Tampines Street    11 (Blk 111),103.947435
2017-03-08,1.3240479,Geylang Bahru (Blk 54),103.8679726
2017-03-08,1.3234976,Geylang Bahru (Blk 57),103.8690119
2017-03-08,1.322958,Geylang Bahru (Blk 61),103.869896
2017-03-09,1.3268506,Boon Teck Road,103.8500454
2017-03-09,1.3262638,Jalan Kemaman,103.8502432
2017-03-09,1.3265405,Jalan Kemaman (Kemaman Point),103.8508373
2017-03-09,1.358232,Tampines Street    41 (Blk 418),103.947458
2017-03-09,1.35754,Tampines Street    41 (Blk 421),103.947546
2017-03-09,1.357129,Tampines Street    41 (Blk 423),103.947519
2017-03-09,1.357438,Tampines Street    41 (Blk 424),103.948133
2017-03-09,1.3240479,Geylang Bahru (Blk 54),103.8679726
2017-03-09,1.3234976,Geylang Bahru (Blk 57),103.8690119
2017-03-09,1.322958,Geylang Bahru (Blk 61),103.869896
2017-03-09,1.4424822,Yishun Industrial Park    A,103.834752
2017-03-10,1.3268506,Boon Teck Road,103.8500454
2017-03-10,1.3262638,Jalan Kemaman,103.8502432
2017-03-10,1.3265405,Jalan Kemaman (Kemaman Point),103.8508373
2017-03-10,1.358232,Tampines Street    41 (Blk 418),103.947458
2017-03-10,1.35754,Tampines Street    41 (Blk 421),103.947546
2017-03-10,1.357129,Tampines Street    41 (Blk 423),103.947519
2017-03-10,1.357438,Tampines Street    41 (Blk 424),103.948133
2017-03-10,1.3240479,Geylang Bahru (Blk 54),103.8679726
2017-03-10,1.3234976,Geylang Bahru (Blk 57),103.8690119
2017-03-10,1.322958,Geylang Bahru (Blk 61),103.869896
2017-03-10,1.3110822,Onan Road,103.9004189
2017-03-10,1.3060073,Onan Road    (Malvern Springs),103.9038464
2017-03-10,1.4424822,Yishun Industrial Park    A,103.834752
2017-03-11,1.3268506,Boon Teck Road,103.8500454
2017-03-11,1.3262638,Jalan Kemaman,103.8502432
2017-03-11,1.3265405,Jalan Kemaman (Kemaman Point),103.8508373
2017-03-11,1.358232,Tampines Street    41 (Blk 418),103.947458
2017-03-11,1.35754,Tampines Street    41 (Blk 421),103.947546
2017-03-11,1.357129,Tampines Street    41 (Blk 423),103.947519
2017-03-11,1.357438,Tampines Street    41 (Blk 424),103.948133
2017-03-11,1.3240479,Geylang Bahru (Blk 54),103.8679726
2017-03-11,1.3234976,Geylang Bahru (Blk 57),103.8690119
2017-03-11,1.322958,Geylang Bahru (Blk 61),103.869896
2017-03-11,1.4424822,Yishun Industrial Park    A,103.834752
2017-03-11,1.3268506,Boon Teck Road,103.8500454
2017-03-11,1.3262638,Jalan Kemaman,103.8502432
2017-03-11,1.3265405,Jalan Kemaman (Kemaman Point),103.8508373
2017-03-11,1.358232,Tampines Street    41 (Blk 418),103.947458
2017-03-11,1.35754,Tampines Street    41 (Blk 421),103.947546
2017-03-11,1.357129,Tampines Street    41 (Blk 423),103.947519
2017-03-11,1.357438,Tampines Street    41 (Blk 424),103.948133
2017-03-11,1.3240479,Geylang Bahru (Blk 54),103.8679726
2017-03-11,1.3234976,Geylang Bahru (Blk 57),103.8690119
2017-03-11,1.322958,Geylang Bahru (Blk 61),103.869896
2017-03-11,1.4424822,Yishun Industrial Park    A,103.834752
2017-03-12,1.3268506,Boon Teck Road,103.8500454
2017-03-12,1.3262638,Jalan Kemaman,103.8502432
2017-03-12,1.3265405,Jalan Kemaman (Kemaman Point),103.8508373
2017-03-12,1.358232,Tampines Street    41 (Blk 418),103.947458
2017-03-12,1.35754,Tampines Street    41 (Blk 421),103.947546
2017-03-12,1.357129,Tampines Street    41 (Blk 423),103.947519
2017-03-12,1.357438,Tampines Street    41 (Blk 424),103.948133
2017-03-12,1.3240479,Geylang Bahru (Blk 54),103.8679726
2017-03-12,1.3234976,Geylang Bahru (Blk 57),103.8690119
2017-03-12,1.322958,Geylang Bahru (Blk 61),103.869896
2017-03-12,1.4424822,Yishun Industrial Park    A,103.834752
2017-03-13,1.3268506,Boon Teck Road,103.8500454
2017-03-13,1.3262638,Jalan Kemaman,103.8502432
2017-03-13,1.3265405,Jalan Kemaman (Kemaman Point),103.8508373
2017-03-13,1.358232,Tampines Street    41 (Blk 418),103.947458
2017-03-13,1.35754,Tampines Street    41 (Blk 421),103.947546
2017-03-13,1.357129,Tampines Street    41 (Blk 423),103.947519
2017-03-13,1.357438,Tampines Street    41 (Blk 424),103.948133
2017-03-13,1.3240479,Geylang Bahru (Blk 54),103.8679726
2017-03-13,1.3234976,Geylang Bahru (Blk 57),103.8690119
2017-03-13,1.322958,Geylang Bahru (Blk 61),103.869896
2017-03-13,1.4424822,Yishun Industrial Park    A,103.834752
2017-03-14,1.3268506,Boon Teck Road,103.8500454
2017-03-14,1.3262638,Jalan Kemaman,103.8502432
2017-03-14,1.3265405,Jalan Kemaman (Kemaman Point),103.8508373
2017-03-14,1.358232,Tampines Street    41 (Blk 418),103.947458
2017-03-14,1.35754,Tampines Street    41 (Blk 421),103.947546
2017-03-14,1.357129,Tampines Street    41 (Blk 423),103.947519
2017-03-14,1.357438,Tampines Street    41 (Blk 424),103.948133
2017-03-14,1.3240479,Geylang Bahru (Blk 54),103.8679726
2017-03-14,1.3234976,Geylang Bahru (Blk 57),103.8690119
2017-03-14,1.322958,Geylang Bahru (Blk 61),103.869896
2017-03-14,1.4424822,Yishun Industrial Park    A,103.834752
2017-03-15,1.3240479,Geylang Bahru (Blk 54),103.8679726
2017-03-15,1.3234976,Geylang Bahru (Blk 57),103.8690119
2017-03-15,1.322958,Geylang Bahru (Blk 61),103.869896
2017-03-15,1.4424822,Yishun Industrial Park    A,103.834752
2017-03-16,1.3240479,Geylang Bahru (Blk 54),103.8679726
2017-03-16,1.3234976,Geylang Bahru (Blk 57),103.8690119
2017-03-16,1.322958,Geylang Bahru (Blk 61),103.869896
2017-03-16,1.379194,Pasir Ris Street 71 (Blk 747),103.934693
2017-03-16,1.3799289,Pasir Ris Street 72 (Whitewater),103.935354
2017-03-16,1.4424822,Yishun Industrial Park    A,103.834752
2017-03-17,1.379194,Pasir Ris Street 71 (Blk 747),103.934693
2017-03-17,1.3799289,Pasir Ris Street 72 (Whitewater),103.935354
2017-03-18,1.379194,Pasir Ris Street 71 (Blk 747),103.934693
2017-03-18,1.3799289,Pasir Ris Street 72 (Whitewater),103.935354
2017-03-19,1.379194,Pasir Ris Street 71 (Blk 747),103.934693
2017-03-19,1.3799289,Pasir Ris Street 72 (Whitewater),103.935354
2017-03-20,1.379194,Pasir Ris Street 71 (Blk 747),103.934693
2017-03-20,1.3799289,Pasir Ris Street 72 (Whitewater),103.935354
2017-03-21,1.379194,Pasir Ris Street 71 (Blk 747),103.934693
2017-03-21,1.3799289,Pasir Ris Street 72 (Whitewater),103.935354
2017-03-22,1.379194,Pasir Ris Street 71 (Blk 747),103.934693
2017-03-22,1.3799289,Pasir Ris Street 72 (Whitewater),103.935354
2017-03-23,1.379194,Pasir Ris Street 71 (Blk 747),103.934693
2017-03-23,1.3799289,Pasir Ris Street 72 (Whitewater),103.935354
2017-03-24,1.379194,Pasir Ris Street 71 (Blk 747),103.934693
2017-03-24,1.3799289,Pasir Ris Street 72 (Whitewater),103.935354
2017-03-25,1.379194,Pasir Ris Street 71 (Blk 747),103.934693
2017-03-25,1.3799289,Pasir Ris Street 72 (Whitewater),103.935354
2017-03-26,1.379194,Pasir Ris Street 71 (Blk 747),103.934693
2017-03-26,1.3799289,Pasir Ris Street 72 (Whitewater),103.935354
2017-03-27,1.379194,Pasir Ris Street 71 (Blk 747),103.934693
2017-03-27,1.3799289,Pasir Ris Street 72 (Whitewater),103.935354
2017-03-29,1.333639,Bedok North Street 3 (Blk 533),103.924036
2017-03-29,1.3331379,Bedok North Street 3 (Blk 534),103.9246468
2017-03-29,1.3326072,Bedok North Street 3 (Blk 556),103.9226175
2017-03-30,1.333639,Bedok North Street 3 (Blk 533),103.924036
2017-03-30,1.3331379,Bedok North Street 3 (Blk 534),103.9246468
2017-03-30,1.3326072,Bedok North Street 3 (Blk 556),103.9226175
2017-03-31,1.333639,Bedok North Street 3 (Blk 533),103.924036
2017-03-31,1.3331379,Bedok North Street 3 (Blk 534),103.9246468
2017-03-31,1.3326072,Bedok North Street 3 (Blk 556),103.9226175
2017-03-31,1.4282406,Cedarwood Grove,103.7785198
2017-03-31,1.4300827,Woodlands Street 32    (Blk 328),103.7793117
2017-04-01,1.333639,Bedok North Street 3 (Blk 533),103.924036
2017-04-01,1.3331379,Bedok North Street 3 (Blk 534),103.9246468
2017-04-01,1.3326072,Bedok North Street 3 (Blk 556),103.9226175
2017-04-01,1.4282406,Cedarwood Grove,103.7785198
2017-04-01,1.42946,Woodlands Avenue 1(Blk 331),103.778521
2017-04-01,1.4300827,Woodlands Street 32(Blk 328),103.7793117
2017-04-02,1.333639,Bedok North Street 3 (Blk 533),103.924036
2017-04-02,1.3331379,Bedok North Street 3 (Blk 534),103.9246468
2017-04-02,1.3326072,Bedok North Street 3 (Blk 556),103.9226175
2017-04-02,1.4282406,Cedarwood Grove,103.7785198
2017-04-02,1.42946,Woodlands Avenue 1(Blk 331),103.778521
2017-04-02,1.4300827,Woodlands Street 32(Blk 328),103.7793117
2017-04-03,1.333639,Bedok North Street 3 (Blk 533),103.924036
2017-04-03,1.3331379,Bedok North Street 3 (Blk 534),103.9246468
2017-04-03,1.3326072,Bedok North Street 3 (Blk 556),103.9226175
2017-04-03,1.4282406,Cedarwood Grove,103.7785198
2017-04-03,1.42946,Woodlands Avenue 1(Blk 331),103.778521
2017-04-03,1.4300827,Woodlands Street 32(Blk 328),103.7793117
2017-04-04,1.333639,Bedok North Street 3 (Blk 533),103.924036
2017-04-04,1.3331379,Bedok North Street 3 (Blk 534),103.9246468
2017-04-04,1.3326072,Bedok North Street 3 (Blk 556),103.9226175
2017-04-04,1.4282406,Cedarwood Grove,103.7785198
2017-04-04,1.42946,Woodlands Avenue 1(Blk 331),103.778521
2017-04-04,1.4300827,Woodlands Street 32(Blk 328),103.7793117
2017-04-05,1.3338021,Bedok North Street 3 (Blk 530),103.9269348
2017-04-05,1.333639,Bedok North Street 3 (Blk 533),103.924036
2017-04-05,1.3331379,Bedok North Street 3 (Blk 534),103.9246468
2017-04-05,1.3326072,Bedok North Street 3 (Blk 556),103.9226175
2017-04-05,1.4282406,Cedarwood Grove,103.7785198
2017-04-05,1.42946,Woodlands Avenue 1(Blk 331),103.778521
2017-04-05,1.4300827,Woodlands Street 32(Blk 328),103.7793117
2017-04-05,1.430413,Woodlands Street 32(Blk 329),103.778818
2017-04-05,1.3014879,Amber Gardens (OneAmber),103.8981665
2017-04-05,1.351207,Tampines Street 33(Blk 341),103.961011
2017-04-05,1.351945,Tampines Street 33(Blk 343),103.961193
2017-04-05,1.4308674,Yishun Street 11 (Blk 150),103.8337198
2017-04-05,1.429351,Yishun Street 72 (Blk 745),103.83332
2017-04-06,1.3338021,Bedok North Street 3 (Blk 530),103.9269348
2017-04-06,1.333639,Bedok North Street 3 (Blk 533),103.924036
2017-04-06,1.3331379,Bedok North Street 3 (Blk 534),103.9246468
2017-04-06,1.3326072,Bedok North Street 3 (Blk 556),103.9226175
2017-04-06,1.4282406,Cedarwood Grove,103.7785198
2017-04-06,1.42946,Woodlands Avenue 1    (Blk 331),103.778521
2017-04-06,1.4300827,Woodlands Street 32    (Blk 328),103.7793117
2017-04-06,1.430413,Woodlands Street 32    (Blk 329),103.778818
2017-04-06,1.3014879,Amber Gardens (One    Amber),103.8981665
2017-04-06,1.351207,Tampines Street 33    (Blk 341),103.961011
2017-04-06,1.351945,Tampines Street 33    (Blk 343),103.961193
2017-04-06,1.4308674,Yishun Street 11 (Blk 150),103.8337198
2017-04-06,1.429351,Yishun Street 72 (Blk 745),103.83332
2017-04-07,1.3338021,Bedok North Street 3 (Blk 530),103.9269348
2017-04-07,1.333639,Bedok North Street 3 (Blk 533),103.924036
2017-04-07,1.3331379,Bedok North Street 3 (Blk 534),103.9246468
2017-04-07,1.3326072,Bedok North Street 3 (Blk 556),103.9226175
2017-04-07,1.4282406,Cedarwood Grove,103.7785198
2017-04-07,1.42946,Woodlands Avenue 1    (Blk 331),103.778521
2017-04-07,1.4300827,Woodlands Street 32    (Blk 328),103.7793117
2017-04-07,1.430413,Woodlands Street 32    (Blk 329),103.778818
2017-04-07,1.3014879,Amber Gardens (One    Amber),103.8981665
2017-04-07,1.4432276,Marsiling Drive (Blk 31),103.7725394
2017-04-07,1.4418447,Woodlands Centre Road    (Blk 1A),103.7705762
2017-04-07,1.351207,Tampines Street 33    (Blk 341),103.961011
2017-04-07,1.351945,Tampines Street 33    (Blk 343),103.961193
2017-04-07,1.4308674,Yishun Street 11 (Blk 150),103.8337198
2017-04-07,1.429351,Yishun Street 72 (Blk 745),103.83332
2017-04-08,1.3338021,Bedok North Street 3 (Blk 530),103.9269348
2017-04-08,1.333639,Bedok North Street 3 (Blk 533),103.924036
2017-04-08,1.3331379,Bedok North Street 3 (Blk 534),103.9246468
2017-04-08,1.3326072,Bedok North Street 3 (Blk 556),103.9226175
2017-04-08,1.4282406,Cedarwood Grove,103.7785198
2017-04-08,1.42946,Woodlands Avenue 1    (Blk 331),103.778521
2017-04-08,1.4300827,Woodlands Street 32    (Blk 328),103.7793117
2017-04-08,1.430413,Woodlands Street 32    (Blk 329),103.778818
2017-04-08,1.3014879,Amber Gardens (One    Amber),103.8981665
2017-04-08,1.351207,Tampines Street 33    (Blk 341),103.961011
2017-04-08,1.351945,Tampines Street 33    (Blk 343),103.961193
2017-04-08,1.4308674,Yishun Street 11 (Blk 150),103.8337198
2017-04-08,1.429351,Yishun Street 72 (Blk 745),103.83332
2017-04-09,1.3338021,Bedok North Street 3 (Blk 530),103.9269348
2017-04-09,1.333639,Bedok North Street 3 (Blk 533),103.924036
2017-04-09,1.3331379,Bedok North Street 3 (Blk 534),103.9246468
2017-04-09,1.3326072,Bedok North Street 3 (Blk 556),103.9226175
2017-04-09,1.4282406,Cedarwood Grove,103.7785198
2017-04-09,1.42946,Woodlands Avenue 1    (Blk 331),103.778521
2017-04-09,1.4300827,Woodlands Street 32    (Blk 328),103.7793117
2017-04-09,1.430413,Woodlands Street 32    (Blk 329),103.778818
2017-04-09,1.3014879,Amber Gardens (One    Amber),103.8981665
2017-04-09,1.351207,Tampines Street 33    (Blk 341),103.961011
2017-04-09,1.351945,Tampines Street 33    (Blk 343),103.961193
2017-04-09,1.4308674,Yishun Street 11 (Blk 150),103.8337198
2017-04-09,1.429351,Yishun Street 72 (Blk 745),103.83332
2017-04-10,1.3338021,Bedok North Street 3 (Blk 530),103.9269348
2017-04-10,1.333639,Bedok North Street 3 (Blk 533),103.924036
2017-04-10,1.3331379,Bedok North Street 3 (Blk 534),103.9246468
2017-04-10,1.3326072,Bedok North Street 3 (Blk 556),103.9226175
2017-04-10,1.4282406,Cedarwood Grove,103.7785198
2017-04-10,1.42946,Woodlands Avenue 1    (Blk 331),103.778521
2017-04-10,1.4300827,Woodlands Street 32    (Blk 328),103.7793117
2017-04-10,1.430413,Woodlands Street 32    (Blk 329),103.778818
2017-04-10,1.3014879,Amber Gardens (One    Amber),103.8981665
2017-04-10,1.351207,Tampines Street 33    (Blk 341),103.961011
2017-04-10,1.351945,Tampines Street 33    (Blk 343),103.961193
2017-04-10,1.4308674,Yishun Street 11 (Blk 150),103.8337198
2017-04-10,1.429351,Yishun Street 72 (Blk 745),103.83332
2017-04-11,1.3338021,Bedok North Street 3 (Blk 530),103.9269348
2017-04-11,1.333639,Bedok North Street 3 (Blk 533),103.924036
2017-04-11,1.3331379,Bedok North Street 3 (Blk 534),103.9246468
2017-04-11,1.3326072,Bedok North Street 3 (Blk 556),103.9226175
2017-04-11,1.4282406,Cedarwood Grove,103.7785198
2017-04-11,1.42946,Woodlands Avenue 1    (Blk 331),103.778521
2017-04-11,1.4300827,Woodlands Street 32    (Blk 328),103.7793117
2017-04-11,1.430413,Woodlands Street 32    (Blk 329),103.778818
2017-04-11,1.3014879,Amber Gardens (One    Amber),103.8981665
2017-04-11,1.351207,Tampines Street 33    (Blk 341),103.961011
2017-04-11,1.351945,Tampines Street 33    (Blk 343),103.961193
2017-04-11,1.4308674,Yishun Street 11 (Blk 150),103.8337198
2017-04-11,1.429351,Yishun Street 72 (Blk 745),103.83332
2017-04-12,1.3338021,Bedok North Street 3 (Blk 530),103.9269348
2017-04-12,1.333639,Bedok North Street 3 (Blk 533),103.924036
2017-04-12,1.3331379,Bedok North Street 3 (Blk 534),103.9246468
2017-04-12,1.3326072,Bedok North Street 3 (Blk 556),103.9226175
2017-04-12,1.2973859,Stirling Road (Blk 45),103.8029498
2017-04-12,1.4308674,Yishun Street 11 (Blk 150),103.8337198
2017-04-12,1.429351,Yishun Street 72 (Blk 745),103.83332
2017-04-13,1.3338021,Bedok North Street 3 (Blk 530),103.9269348
2017-04-13,1.333639,Bedok North Street 3 (Blk 533),103.924036
2017-04-13,1.3331379,Bedok North Street 3 (Blk 534),103.9246468
2017-04-13,1.3326072,Bedok North Street 3 (Blk 556),103.9226175
2017-04-13,1.3286033,Bedok North Avenue 2 (Blk 408),103.9326509
2017-04-13,1.328376,Bedok North Avenue 2 (Blk 411),103.9315353
2017-04-13,1.2973859,Stirling Road (Blk 45),103.8029498
2017-04-13,1.4308674,Yishun Street 11 (Blk 150),103.8337198
2017-04-13,1.429351,Yishun Street 72 (Blk 745),103.83332
2017-04-14,1.3337144,Bedok North Street 3 (Blk 530),103.9269518
2017-04-14,1.3335837,Bedok North Street 3 (Blk 533),103.9242327
2017-04-14,1.333142,Bedok North Street 3 (Blk 534),103.9246859
2017-04-14,1.3326072,Bedok North Street 3 (Blk 556),103.9226175
2017-04-14,1.3299263,Balam Road (Blk 31),103.8858085
2017-04-14,1.3282246,Circuit Road (Blk 37),103.8864076
2017-04-14,1.3284865,Bedok North Avenue 2 (Blk 408),103.9326621
2017-04-14,1.3283459,Bedok North Avenue 2 (Blk 411),103.931665
2017-04-14,1.2974886,Stirling Road (Blk 45),103.8030384
2017-04-14,1.42946,Woodlands Avenue 1    (Blk 331),103.778521
2017-04-15,1.3337144,Bedok North Street 3 (Blk 530),103.9269518
2017-04-15,1.3335837,Bedok North Street 3 (Blk 533),103.9242327
2017-04-15,1.333142,Bedok North Street 3 (Blk 534),103.9246859
2017-04-15,1.3326072,Bedok North Street 3 (Blk 556),103.9226175
2017-04-15,1.3299263,Balam Road (Blk 31),103.8858085
2017-04-15,1.3282246,Circuit Road (Blk 37),103.8864076
2017-04-15,1.3284865,Bedok North Avenue 2 (Blk 408),103.9326621
2017-04-15,1.3283459,Bedok North Avenue 2 (Blk 411),103.931665
2017-04-15,1.2974886,Stirling Road (Blk 45),103.8030384
2017-04-15,1.42946,Woodlands Avenue 1    (Blk 331),103.778521
2017-04-16,1.3337144,Bedok North Street 3 (Blk 530),103.9269518
2017-04-16,1.3335837,Bedok North Street 3 (Blk 533),103.9242327
2017-04-16,1.333142,Bedok North Street 3 (Blk 534),103.9246859
2017-04-16,1.3326072,Bedok North Street 3 (Blk 556),103.9226175
2017-04-16,1.3299263,Balam Road (Blk 31),103.8858085
2017-04-16,1.3282246,Circuit Road (Blk 37),103.8864076
2017-04-16,1.3284865,Bedok North Avenue 2 (Blk 408),103.9326621
2017-04-16,1.3283459,Bedok North Avenue 2 (Blk 411),103.931665
2017-04-16,1.2974886,Stirling Road (Blk 45),103.8030384
2017-04-16,1.42946,Woodlands Avenue 1    (Blk 331),103.778521
2017-04-17,1.3337144,Bedok North Street 3 (Blk 530),103.9269518
2017-04-17,1.3335837,Bedok North Street 3 (Blk 533),103.9242327
2017-04-17,1.333142,Bedok North Street 3 (Blk 534),103.9246859
2017-04-17,1.3326072,Bedok North Street 3 (Blk 556),103.9226175
2017-04-17,1.3299263,Balam Road (Blk 31),103.8858085
2017-04-17,1.3282246,Circuit Road (Blk 37),103.8864076
2017-04-17,1.3284865,Bedok North Avenue 2 (Blk 408),103.9326621
2017-04-17,1.3283459,Bedok North Avenue 2 (Blk 411),103.931665
2017-04-17,1.2974886,Stirling Road (Blk 45),103.8030384
2017-04-17,1.42946,Woodlands Avenue 1    (Blk 331),103.778521
